X Y
37.592769 -122.520736
37.591453 -122.518939
37.590547 -122.518902
37.589202 -122.518266
37.587390 -122.518193
37.585110 -122.518681
37.581938 -122.518552
37.579673 -122.518460
37.578314 -122.518404
37.577393 -122.518948
37.576005 -122.520053
37.575099 -122.520016
37.573726 -122.520541
37.572395 -122.519325
37.571065 -122.518109
37.569720 -122.517474
37.568332 -122.518579
37.567440 -122.517962
37.567455 -122.517381
37.566578 -122.516184
37.564780 -122.515530
37.563888 -122.514913
37.562529 -122.514858
37.561155 -122.515383
37.559328 -122.515889
37.557531 -122.515235
37.556639 -122.514618
37.555294 -122.513983
37.553014 -122.514471
37.549829 -122.514922
37.547549 -122.515410
37.544334 -122.517022
37.542493 -122.518108
37.541120 -122.518633
37.539775 -122.517998
37.538401 -122.518523
37.537028 -122.519048
37.536093 -122.520171
37.534719 -122.520695
37.533374 -122.520060
37.532483 -122.519443
37.531138 -122.518808
37.529340 -122.518154
37.527528 -122.518080
37.526183 -122.517445
37.523479 -122.516755
37.521667 -122.516681
37.519897 -122.514867
37.515410 -122.512944
37.512310 -122.509915
37.510994 -122.508121
37.509692 -122.505746
37.507470 -122.503915
37.506154 -122.502120
37.504370 -122.500887
37.502119 -122.500216
37.498494 -122.500069
37.496696 -122.499416
37.496272 -122.498239
37.495833 -122.497641
37.495862 -122.496481
37.496753 -122.497097
37.498566 -122.497171
37.500407 -122.496084
37.502276 -122.493838
37.502786 -122.491537
37.504259 -122.486953
37.503467 -122.482278
37.501783 -122.476987
37.499673 -122.470518
37.496601 -122.466333
37.492636 -122.461532
37.487765 -122.456695
37.482866 -122.453019
37.477924 -122.451082
37.472515 -122.449707
37.467574 -122.447770
37.459460 -122.445708
37.450852 -122.445367
37.445882 -122.444590
37.441804 -122.444428
37.439538 -122.444338
37.437273 -122.444248
37.435022 -122.443579
37.432798 -122.441752
37.430603 -122.438766
37.430122 -122.439906
37.427389 -122.440378
37.425619 -122.438569
37.424288 -122.437356
37.422956 -122.436144
37.420705 -122.435476
37.416202 -122.434138
37.413950 -122.433470
37.412633 -122.431679
37.411316 -122.429888
37.410877 -122.429291
37.408639 -122.428043
37.405948 -122.426778
37.404150 -122.426128
37.402832 -122.424337
37.400595 -122.423090
37.398343 -122.422422
37.397451 -122.421807
37.394265 -122.422261
37.392439 -122.422769
37.391094 -122.422137
37.389748 -122.421504
37.388856 -122.420890
37.388445 -122.419135
37.387099 -122.418503
37.386235 -122.416731
37.385329 -122.416695
37.383091 -122.415448
37.382185 -122.415413
37.380853 -122.414202
37.379975 -122.413008
37.378629 -122.412376
37.376859 -122.410569
37.374621 -122.409322
37.372355 -122.409234
37.370996 -122.409181
37.366932 -122.408442
37.364680 -122.407775
37.362017 -122.405354
37.361139 -122.404161
37.359821 -122.402372
37.358022 -122.401722
37.356224 -122.401073
37.353066 -122.400370
37.348974 -122.400790
37.346694 -122.401280
37.343976 -122.401174
37.341257 -122.401068
37.336726 -122.400892
37.333540 -122.401347
37.331714 -122.401854
37.328528 -122.402309
37.325768 -122.403938
37.323503 -122.403850
37.321265 -122.402605
37.319425 -122.403691
37.317145 -122.404181
37.313520 -122.404040
37.307121 -122.406105
37.302576 -122.406507
37.298937 -122.406943
37.295766 -122.406820
37.291674 -122.407239
37.288035 -122.407675
37.284396 -122.408112
37.280757 -122.408548
37.277571 -122.409003
37.274825 -122.410052
37.272092 -122.410524
37.271186 -122.410489
37.270280 -122.410453
37.268440 -122.411539
37.267973 -122.412099
37.266613 -122.412046
37.264801 -122.411975
37.262068 -122.412447
37.258855 -122.414056
37.256561 -122.415124
37.252441 -122.416698
37.250162 -122.417187
37.248335 -122.417694
37.246042 -122.418761
37.244683 -122.418707
37.242417 -122.418619
37.239726 -122.417357
37.236540 -122.417810
37.232943 -122.416513
37.229360 -122.414638
37.227589 -122.412834
37.225393 -122.409857
37.223580 -122.409786
37.221301 -122.410275
37.219516 -122.409049
37.218184 -122.407841
37.216372 -122.407770
37.215012 -122.407717
37.214531 -122.408855
37.214957 -122.410027
37.214929 -122.411183
37.213116 -122.411112
37.211785 -122.409904
37.209986 -122.409255
37.207734 -122.408589
37.205469 -122.408501
37.202736 -122.408972
37.200924 -122.408902
37.199578 -122.408271
37.198246 -122.407063
37.196928 -122.405278
37.194691 -122.404035
37.190695 -122.400411
37.188004 -122.399151
37.184421 -122.397278
37.182169 -122.396612
37.181318 -122.394268
37.180878 -122.393673
37.181359 -122.392536
37.182293 -122.391416
37.183254 -122.389142
37.183735 -122.388005
37.183776 -122.386273
37.183364 -122.384523
37.182499 -122.382756
37.180344 -122.378050
37.178133 -122.375653
37.175936 -122.372679
37.174631 -122.370317
37.172846 -122.369093
37.170607 -122.367851
37.168822 -122.366627
37.163439 -122.364109
37.159828 -122.363393
37.157589 -122.362152
37.155777 -122.362082
37.153950 -122.362590
37.153044 -122.362555
37.152138 -122.362520
37.151726 -122.360771
37.151313 -122.359023
37.149542 -122.357222
37.148223 -122.355439
37.147344 -122.354250
37.147824 -122.353113
37.147865 -122.351382
37.147013 -122.349039
37.146587 -122.347867
37.145255 -122.346661
37.143923 -122.345455
37.143016 -122.345421
37.141231 -122.344197
37.138593 -122.340632
37.136808 -122.339409
37.135009 -122.338763
37.132743 -122.338676
37.129118 -122.338538
37.126838 -122.339029
37.125026 -122.338960
37.123172 -122.340622
37.122266 -122.340588
37.120920 -122.339959
37.119135 -122.338736
37.118695 -122.338142
37.118282 -122.336394
37.118323 -122.334664
37.117444 -122.333476
37.116551 -122.332864
37.114312 -122.331625
37.113433 -122.330436
37.113460 -122.329283
37.113940 -122.328146
37.114887 -122.326450
37.115834 -122.324754
37.116780 -122.323058
37.117740 -122.320785
37.118261 -122.317917
37.118341 -122.314456
37.118408 -122.311572
37.116690 -122.307465
37.114051 -122.303902
37.110079 -122.299135
37.106121 -122.293791
37.104375 -122.290839
37.103055 -122.289058
37.101296 -122.286683
37.099536 -122.284309
37.097763 -122.282511
37.095537 -122.280696
37.092858 -122.278865
37.091072 -122.277644
37.089712 -122.277594
37.088859 -122.275253
37.087539 -122.273473
37.086659 -122.272286
37.085326 -122.271082
37.083980 -122.270455
37.082620 -122.270405
37.080821 -122.269761
37.079461 -122.269710
37.078595 -122.267947
37.078168 -122.266777
37.077301 -122.265014
37.075968 -122.263811
37.074608 -122.263760
37.071462 -122.262490
37.069689 -122.260693
37.069262 -122.259523
37.067916 -122.258897
37.066556 -122.258846
37.064770 -122.257627
37.063437 -122.256423
37.062557 -122.255237
37.061650 -122.255204
37.059450 -122.252238
37.058596 -122.249899
37.057289 -122.247543
37.054596 -122.246291
37.050609 -122.242106
37.047502 -122.239108
37.045289 -122.236720
37.043981 -122.234365
37.042674 -122.232010
37.041780 -122.231400
37.039981 -122.230758
37.037741 -122.229522
37.035035 -122.228847
37.031901 -122.227002
37.029648 -122.226343
37.028315 -122.225141
37.027409 -122.225108
37.026554 -122.222770
37.026114 -122.222178
37.026140 -122.221025
37.025739 -122.218704
37.025298 -122.218112
37.023965 -122.216910
37.023084 -122.215725
37.021323 -122.213354
37.020909 -122.211609
37.019562 -122.210984
37.018228 -122.209782
37.017348 -122.208597
37.016441 -122.208564
37.015574 -122.206803
37.014693 -122.205618
37.014732 -122.203890
37.013851 -122.202705
37.012984 -122.200944
37.012116 -122.199183
37.010795 -122.197406
37.008166 -122.193275
37.004643 -122.188537
37.002415 -122.186727
36.999786 -122.182598
36.996313 -122.175556
36.994137 -122.171443
36.990109 -122.168994
36.989304 -122.164355
36.988021 -122.160851
36.986246 -122.159059
36.984924 -122.157283
36.983137 -122.156067
36.981349 -122.154850
36.979549 -122.154210
36.978655 -122.153602
36.978253 -122.151283
36.978278 -122.150131
36.978756 -122.148996
36.978379 -122.145525
36.977951 -122.144357
36.977082 -122.142598
36.974867 -122.140214
36.973545 -122.138439
36.971317 -122.136632
36.969969 -122.136008
36.969088 -122.134825
36.969567 -122.133689
36.969164 -122.131370
36.967842 -122.129595
36.966973 -122.127836
36.966532 -122.127245
36.966998 -122.126685
36.967023 -122.125533
36.967048 -122.124382
36.966632 -122.122639
36.966204 -122.121471
36.965323 -122.120288
36.964894 -122.119121
36.964013 -122.117938
36.964050 -122.116210
36.963622 -122.115043
36.962312 -122.112693
36.961431 -122.111510
36.959264 -122.106825
36.958420 -122.103915
36.957159 -122.099263
36.956805 -122.094642
36.955973 -122.091156
36.955569 -122.088838
36.954688 -122.087655
36.954284 -122.085337
36.954308 -122.084186
36.954799 -122.082475
36.954823 -122.081323
36.954860 -122.079596
36.954431 -122.078429
36.953562 -122.076671
36.952668 -122.076064
36.951810 -122.073731
36.950953 -122.071397
36.950561 -122.068503
36.950132 -122.067336
36.950169 -122.065610
36.950647 -122.064474
36.950684 -122.062747
36.951173 -122.061036
36.950769 -122.058718
36.950793 -122.057566
36.950365 -122.056400
36.950401 -122.054673
36.949985 -122.052931
36.950988 -122.048356
36.952409 -122.045525
36.953376 -122.042677
36.953400 -122.041526
36.953878 -122.040390
36.953461 -122.038648
36.953056 -122.036330
36.952186 -122.034572
36.952687 -122.032285
36.952736 -122.029982
36.952784 -122.027680
36.954180 -122.025999
36.956911 -122.025515
36.958724 -122.025576
36.961002 -122.025077
36.962839 -122.023987
36.963806 -122.021139
36.966192 -122.015458
36.966240 -122.013155
36.966264 -122.012003
36.966336 -122.008549
36.965943 -122.005655
36.964177 -122.003291
36.963378 -121.998079
36.961208 -121.993398
36.962185 -121.989974
36.962686 -121.987686
36.962280 -121.985368
36.960956 -121.983596
36.958725 -121.981793
36.957437 -121.978294
36.957031 -121.975976
36.956625 -121.973659
36.957555 -121.972537
36.958508 -121.970265
36.959892 -121.969158
36.960392 -121.966870
36.962264 -121.964051
36.965030 -121.961838
36.966413 -121.960731
36.968726 -121.958503
36.970121 -121.956820
36.970586 -121.956259
36.972005 -121.953425
36.973435 -121.950015
36.974853 -121.947180
36.976736 -121.943784
36.978142 -121.941525
36.979548 -121.939266
36.980060 -121.936402
36.980129 -121.932946
36.979292 -121.929462
36.978467 -121.925401
36.976735 -121.921312
36.975014 -121.916646
36.973747 -121.911996
36.971561 -121.907892
36.968933 -121.903198
36.966305 -121.898505
36.962782 -121.893207
36.957469 -121.886700
36.950818 -121.879000
36.942353 -121.871243
36.934330 -121.864079
36.927633 -121.858685
36.920017 -121.853839
36.913739 -121.850187
36.908809 -121.847154
36.903879 -121.844121
36.898949 -121.841088
36.895832 -121.838113
36.891366 -121.834520
36.886878 -121.832078
36.881947 -121.829047
36.874330 -121.824207
36.868946 -121.821163
36.861318 -121.816900
36.857725 -121.815063
36.855945 -121.813282
36.855503 -121.812693
36.855083 -121.810954
36.856011 -121.809832
36.856951 -121.808135
36.856973 -121.806986
36.856077 -121.806383
36.854717 -121.806341
36.853800 -121.806888
36.851954 -121.808557
36.850130 -121.809076
36.848781 -121.808459
36.846083 -121.807225
36.842943 -121.805403
36.838432 -121.804114
36.832141 -121.801045
36.828094 -121.799196
36.824501 -121.797361
36.822256 -121.796142
36.817336 -121.792541
36.814185 -121.791295
36.811918 -121.791226
36.811012 -121.791198
36.810580 -121.790035
36.811066 -121.788325
36.812470 -121.786068
36.814823 -121.781540
36.815839 -121.775822
36.815893 -121.772948
36.815461 -121.771785
36.814577 -121.770609
36.814112 -121.771170
36.813162 -121.773441
36.811737 -121.776847
36.811230 -121.779706
36.810722 -121.782565
36.809794 -121.783687
36.808844 -121.785957
36.807882 -121.788803
36.806036 -121.790471
36.804201 -121.791565
36.800564 -121.792028
36.795556 -121.793025
36.790073 -121.795156
36.784600 -121.796713
36.780034 -121.798297
36.776828 -121.799923
36.774097 -121.800414
36.772262 -121.801507
36.769543 -121.801423
36.766834 -121.800765
36.765020 -121.800710
36.764556 -121.801270
36.763185 -121.801803
36.761803 -121.802909
36.760421 -121.804016
36.758608 -121.803960
36.757259 -121.803344
36.754539 -121.803261
36.754097 -121.802673
36.752273 -121.803191
36.750924 -121.802575
36.749597 -121.800811
36.747342 -121.800168
36.746446 -121.799566
36.745971 -121.800700
36.745506 -121.801260
36.745484 -121.802408
36.746822 -121.803598
36.749078 -121.804242
36.750438 -121.804284
36.751776 -121.805474
36.752671 -121.806076
36.750836 -121.807168
36.747663 -121.807071
36.742655 -121.808066
36.736762 -121.807884
36.731333 -121.807143
36.726800 -121.807004
36.722709 -121.807452
36.715445 -121.807803
36.709530 -121.808769
36.704532 -121.809190
36.699966 -121.810772
36.694493 -121.812325
36.689031 -121.813305
36.684465 -121.814886
36.681270 -121.815936
36.677157 -121.817530
36.673950 -121.819153
36.671208 -121.820216
36.668919 -121.821293
36.664806 -121.822887
36.660682 -121.825055
36.654733 -121.827740
36.651062 -121.829921
36.646451 -121.833793
36.639108 -121.838154
36.630837 -121.843632
36.622531 -121.850829
36.617455 -121.855257
36.614203 -121.859170
36.612798 -121.861419
36.610928 -121.864227
36.609036 -121.868182
36.606236 -121.872107
36.604808 -121.875502
36.603856 -121.877765
36.602870 -121.881748
36.602791 -121.885758
36.603629 -121.889225
36.604060 -121.890386
36.606292 -121.892177
36.609431 -121.893997
36.613035 -121.895258
36.617069 -121.897681
36.620185 -121.900648
36.625045 -121.907112
36.627708 -121.910065
36.628999 -121.913547
36.629848 -121.916442
36.631139 -121.919925
36.632917 -121.921703
36.634266 -121.922320
36.635172 -121.922350
36.636474 -121.925260
36.637777 -121.928170
36.639497 -121.932814
36.639451 -121.935107
36.638962 -121.936812
36.638033 -121.937930
36.636184 -121.939590
36.634824 -121.939546
36.633023 -121.938914
36.630756 -121.938840
36.629850 -121.938811
36.629373 -121.939943
36.628431 -121.941633
36.627966 -121.942191
36.626595 -121.942720
36.624782 -121.942661
36.622503 -121.943161
36.620213 -121.944233
36.617470 -121.945291
36.614238 -121.948053
36.612855 -121.949155
36.611902 -121.951417
36.611855 -121.953710
36.612726 -121.955458
36.613145 -121.957192
36.612680 -121.957751
36.611749 -121.958867
36.609448 -121.960512
36.604414 -121.962641
36.601217 -121.963683
36.598497 -121.963593
36.596684 -121.963534
36.593941 -121.964591
36.591209 -121.965074
36.588919 -121.966146
36.587082 -121.967232
36.585687 -121.968906
36.585663 -121.970052
36.585639 -121.971197
36.585592 -121.973489
36.585557 -121.975207
36.585080 -121.976338
36.583684 -121.978012
36.582754 -121.979127
36.582313 -121.978540
36.580953 -121.978495
36.579616 -121.977304
36.578280 -121.976114
36.576490 -121.974909
36.574247 -121.973689
36.572899 -121.973071
36.571109 -121.971866
36.570226 -121.970691
36.570262 -121.968973
36.569832 -121.967812
36.568984 -121.964919
36.567671 -121.962584
36.563685 -121.957869
36.563290 -121.954991
36.562430 -121.952670
36.563360 -121.951554
36.565185 -121.951041
36.566569 -121.949940
36.567522 -121.947679
36.567546 -121.946533
36.567104 -121.945946
36.566674 -121.944786
36.566709 -121.943067
36.566721 -121.942495
36.565837 -121.941320
36.564930 -121.941290
36.563571 -121.941246
36.562664 -121.941217
36.562234 -121.940057
36.562257 -121.938912
36.562734 -121.937781
36.562315 -121.936048
36.561885 -121.934888
36.561013 -121.933141
36.558758 -121.932495
36.554260 -121.930630
36.551540 -121.930543
36.549250 -121.931615
36.547401 -121.933274
36.545577 -121.933787
36.545111 -121.934345
36.542856 -121.933700
36.541496 -121.933655
36.540601 -121.933054
36.540171 -121.931894
36.539753 -121.930162
36.538858 -121.929560
36.537509 -121.928944
36.537056 -121.928929
36.536614 -121.928342
36.532557 -121.927065
36.530290 -121.926992
36.528012 -121.927492
36.527105 -121.927462
36.526164 -121.929150
36.526117 -121.931440
36.525153 -121.934272
36.524641 -121.937120
36.524176 -121.937677
36.523246 -121.938793
36.523223 -121.939937
36.523188 -121.941655
36.524048 -121.943974
36.524467 -121.945705
36.525803 -121.946894
36.525327 -121.948024
36.525315 -121.948597
36.524826 -121.950299
36.525245 -121.952031
36.525686 -121.952618
36.526105 -121.954350
36.525186 -121.954893
36.524256 -121.956008
36.522454 -121.955377
36.521106 -121.954760
36.520211 -121.954158
36.519328 -121.952984
36.518456 -121.951237
36.517573 -121.950063
36.515783 -121.948859
36.515365 -121.947128
36.514935 -121.945968
36.514505 -121.944809
36.513156 -121.944192
36.511354 -121.943561
36.510006 -121.942945
36.508681 -121.941184
36.507321 -121.941140
36.505973 -121.940523
36.504147 -121.941037
36.503229 -121.941580
36.502799 -121.940421
36.501462 -121.939232
36.500567 -121.938631
36.500114 -121.938616
36.499207 -121.938586
36.498265 -121.940274
36.496870 -121.941946
36.495022 -121.943604
36.494092 -121.944719
36.493197 -121.944117
36.492290 -121.944088
36.491407 -121.942914
36.490070 -121.941726
36.488710 -121.941681
36.486467 -121.940464
36.485107 -121.940420
36.482410 -121.939187
36.480608 -121.938557
36.477446 -121.937882
36.476074 -121.938410
36.472924 -121.937163
36.471157 -121.934816
36.468914 -121.933599
36.466693 -121.931238
36.463124 -121.928262
36.459520 -121.927001
36.457254 -121.926928
36.455882 -121.927456
36.455405 -121.928585
36.454022 -121.929685
36.452650 -121.930213
36.451290 -121.930169
36.449953 -121.928981
36.449081 -121.927237
36.445478 -121.925976
36.441897 -121.923572
36.439200 -121.922342
36.435154 -121.920495
36.432004 -121.919250
36.430225 -121.917477
36.427539 -121.915675
36.425272 -121.915602
36.422994 -121.916101
36.420262 -121.916585
36.418437 -121.917099
36.417065 -121.917627
36.414368 -121.916396
36.412101 -121.916324
36.409846 -121.915679
36.408032 -121.915621
36.406230 -121.914992
36.404870 -121.914948
36.403533 -121.913762
36.403103 -121.912604
36.402672 -121.911447
36.402707 -121.909732
36.401811 -121.909132
36.400474 -121.907946
36.399591 -121.906774
36.398230 -121.906730
36.395091 -121.904915
36.393742 -121.904300
36.392371 -121.904828
36.391011 -121.904785
36.389209 -121.904155
36.386058 -121.902912
36.384709 -121.902297
36.381966 -121.903353
36.380594 -121.903881
36.378758 -121.904965
36.376933 -121.905479
36.375549 -121.906578
36.374189 -121.906535
36.373294 -121.905934
36.371945 -121.905320
36.371061 -121.904148
36.369713 -121.903534
36.368364 -121.902919
36.366550 -121.902861
36.364702 -121.904517
36.363784 -121.905060
36.362435 -121.904445
36.361529 -121.904416
36.359692 -121.905501
36.358774 -121.906043
36.357856 -121.906585
36.356507 -121.905970
36.354263 -121.904756
36.352472 -121.903556
36.351146 -121.901799
36.348030 -121.898843
36.346704 -121.897087
36.345367 -121.895901
36.342216 -121.894659
36.339960 -121.894016
36.337251 -121.893358
36.334508 -121.894414
36.332694 -121.894357
36.331323 -121.894884
36.330393 -121.895997
36.329021 -121.896525
36.327672 -121.895911
36.325870 -121.895283
36.324057 -121.895225
36.321790 -121.895153
36.319523 -121.895081
36.314512 -121.896064
36.311746 -121.898261
36.309456 -121.899330
36.308469 -121.903297
36.306667 -121.902668
36.304899 -121.900328
36.304480 -121.898601
36.304514 -121.896889
36.305478 -121.894064
36.305070 -121.891767
36.303790 -121.887729
36.302475 -121.885403
36.300231 -121.884190
36.297533 -121.882963
36.295754 -121.881194
36.294881 -121.879453
36.294450 -121.878298
36.294008 -121.877713
36.292671 -121.876528
36.291322 -121.875915
36.290426 -121.875316
36.290007 -121.873590
36.289123 -121.872420
36.287819 -121.869524
36.286039 -121.867756
36.284271 -121.865417
36.282049 -121.863063
36.282082 -121.861352
36.281652 -121.860196
36.282128 -121.859069
36.281697 -121.857914
36.280846 -121.855033
36.279519 -121.853279
36.278193 -121.851525
36.275982 -121.848602
36.272399 -121.846207
36.265211 -121.842559
36.259837 -121.838968
36.255790 -121.837131
36.254441 -121.836518
36.253091 -121.835906
36.251289 -121.835280
36.249951 -121.834097
36.249066 -121.832928
36.249088 -121.831788
36.248215 -121.830049
36.247319 -121.829450
36.245517 -121.828824
36.244178 -121.827642
36.243758 -121.825917
36.243327 -121.824762
36.242022 -121.821869
36.241602 -121.820145
36.240728 -121.818406
36.239379 -121.817794
36.238052 -121.816042
36.236714 -121.814860
36.235375 -121.813677
36.235398 -121.812537
36.234513 -121.811369
36.234092 -121.809644
36.234125 -121.807934
36.233705 -121.806209
36.234191 -121.804513
36.235164 -121.801119
36.235186 -121.799979
36.235219 -121.798268
36.233924 -121.794805
36.232187 -121.790759
36.229565 -121.785545
36.229155 -121.783251
36.228303 -121.780372
36.226997 -121.777481
36.226111 -121.776313
36.225259 -121.773435
36.223499 -121.770530
36.222182 -121.768209
36.219537 -121.764136
36.216439 -121.760051
36.213783 -121.756549
36.211558 -121.754201
36.212087 -121.750224
36.211223 -121.747917
36.210348 -121.746180
36.209020 -121.744430
36.207702 -121.742109
36.206374 -121.740359
36.205931 -121.739775
36.205046 -121.738609
36.204614 -121.737455
36.203749 -121.735148
36.203317 -121.733995
36.201978 -121.732815
36.201536 -121.732232
36.200661 -121.730495
36.200250 -121.728202
36.199828 -121.726478
36.199417 -121.724185
36.198542 -121.722449
36.197213 -121.720699
36.196338 -121.718963
36.195010 -121.717213
36.192763 -121.716007
36.191909 -121.713131
36.190581 -121.711381
36.188355 -121.709035
36.186563 -121.707843
36.185244 -121.705523
36.182555 -121.703735
36.181216 -121.702555
36.178516 -121.701337
36.177166 -121.700727
36.176291 -121.698991
36.175405 -121.697825
36.174529 -121.696090
36.173643 -121.694924
36.172767 -121.693188
36.171428 -121.692009
36.170542 -121.690844
36.168791 -121.687373
36.167462 -121.685624
36.167050 -121.683332
36.166164 -121.682167
36.165741 -121.680445
36.164845 -121.679849
36.163516 -121.678101
36.161722 -121.676909
36.160383 -121.675730
36.159043 -121.674552
36.156796 -121.673348
36.155014 -121.671587
36.151901 -121.668078
36.150129 -121.665747
36.148799 -121.664000
36.146140 -121.660505
36.144368 -121.658175
36.142131 -121.656401
36.139884 -121.655198
36.137648 -121.653425
36.135875 -121.651095
36.133174 -121.649879
36.131834 -121.648701
36.129144 -121.646916
36.127814 -121.645169
36.126484 -121.643422
36.123825 -121.639929
36.121175 -121.635866
36.120299 -121.634132
36.118959 -121.632955
36.117145 -121.632904
36.115784 -121.632866
36.114434 -121.632258
36.111290 -121.630461
36.109043 -121.629259
36.108620 -121.627538
36.107259 -121.627500
36.106362 -121.626905
36.104569 -121.625716
36.103228 -121.624539
36.100981 -121.623337
36.097373 -121.622097
36.095116 -121.621464
36.092415 -121.620249
36.091498 -121.620793
36.090601 -121.620199
36.087890 -121.619553
36.086540 -121.618946
36.085653 -121.617782
36.085209 -121.617201
36.083879 -121.615455
36.082085 -121.614266
36.080281 -121.613647
36.078498 -121.611889
36.077167 -121.610144
36.074940 -121.607805
36.072239 -121.606591
36.071352 -121.605427
36.070062 -121.601407
36.068298 -121.598512
36.065637 -121.595022
36.065203 -121.593872
36.062502 -121.592659
36.060234 -121.592596
36.058420 -121.592546
36.057080 -121.591371
36.055749 -121.589626
36.054388 -121.589589
36.053491 -121.588995
36.053018 -121.590120
36.052101 -121.590664
36.051637 -121.591220
36.050720 -121.591764
36.049370 -121.591158
36.048039 -121.589414
36.046255 -121.587657
36.044471 -121.585901
36.040458 -121.581807
36.036860 -121.580001
36.032818 -121.577614
36.028312 -121.575784
36.025157 -121.574560
36.023826 -121.572816
36.022052 -121.570492
36.020731 -121.568181
36.020307 -121.566462
36.020346 -121.564188
36.020829 -121.562494
36.020415 -121.560207
36.020021 -121.556783
36.019192 -121.552210
36.019251 -121.548798
36.018383 -121.546499
36.016627 -121.543039
36.015749 -121.541308
36.015788 -121.539034
36.015827 -121.536760
36.015412 -121.534473
36.014988 -121.532755
36.014110 -121.531025
36.012344 -121.528134
36.011466 -121.526404
36.010578 -121.525242
36.009710 -121.522944
36.009266 -121.522363
36.008378 -121.521202
36.007047 -121.519460
36.007104 -121.516049
36.006689 -121.513763
36.004489 -121.509723
36.002732 -121.506264
36.000049 -121.503918
35.996459 -121.501548
35.992869 -121.499179
35.989722 -121.497390
35.988381 -121.496217
35.986141 -121.494452
35.982561 -121.491515
35.979858 -121.490307
35.973990 -121.488447
35.969030 -121.486612
35.964069 -121.484776
35.960440 -121.484682
35.957275 -121.484030
35.954563 -121.483391
35.951841 -121.483320
35.950490 -121.482716
35.948251 -121.480952
35.945548 -121.479745
35.944197 -121.479142
35.942402 -121.477958
35.939689 -121.477319
35.937431 -121.476692
35.934719 -121.476053
35.932432 -121.477130
35.931979 -121.477118
35.931081 -121.476527
35.930656 -121.474811
35.929786 -121.472516
35.929351 -121.471368
35.927556 -121.470185
35.926205 -121.469582
35.925297 -121.469558
35.924381 -121.470103
35.922548 -121.471191
35.921149 -121.473427
35.920677 -121.474551
35.920223 -121.474540
35.919770 -121.474528
35.918872 -121.473936
35.917974 -121.473345
35.917067 -121.473321
35.916160 -121.473298
35.914809 -121.472694
35.913911 -121.472103
35.913022 -121.470944
35.909431 -121.468578
35.907201 -121.466248
35.906322 -121.464522
35.904971 -121.463919
35.904054 -121.464463
35.901767 -121.465540
35.901304 -121.466096
35.899499 -121.465481
35.898620 -121.463754
35.897723 -121.463163
35.896371 -121.462560
35.894566 -121.461946
35.891835 -121.462443
35.890474 -121.462408
35.888651 -121.462929
35.886836 -121.462882
35.885485 -121.462279
35.884606 -121.460552
35.882385 -121.457656
35.879738 -121.453045
35.877507 -121.450716
35.875720 -121.448967
35.873490 -121.446639
35.872138 -121.446036
35.871703 -121.444890
35.871259 -121.444311
35.870370 -121.443152
35.869944 -121.441438
35.868139 -121.440824
35.867232 -121.440801
35.866806 -121.439087
35.866371 -121.437941
35.866380 -121.437373
35.865501 -121.435647
35.864177 -121.433343
35.863742 -121.432196
35.862399 -121.431027
35.861511 -121.429869
35.859733 -121.427553
35.859335 -121.424137
35.858464 -121.421844
35.858066 -121.418428
35.857177 -121.417270
35.855399 -121.414955
35.854065 -121.413219
35.852732 -121.411482
35.850482 -121.410290
35.848251 -121.407964
35.845992 -121.407340
35.844640 -121.406738
35.841501 -121.404389
35.839260 -121.402630
35.836566 -121.400860
35.833454 -121.396810
35.829870 -121.393884
35.826277 -121.391524
35.824045 -121.389199
35.821813 -121.386874
35.818701 -121.382825
35.816513 -121.377665
35.815633 -121.375941
35.813836 -121.374762
35.813392 -121.374184
35.812058 -121.372449
35.811622 -121.371304
35.810732 -121.370147
35.810297 -121.369002
35.808963 -121.367267
35.808971 -121.366700
35.808091 -121.364977
35.807201 -121.363820
35.806321 -121.362097
35.804987 -121.360363
35.804542 -121.359785
35.804106 -121.358639
35.803216 -121.357483
35.801446 -121.354604
35.800112 -121.352869
35.797879 -121.350546
35.794303 -121.347056
35.792532 -121.344177
35.790299 -121.341855
35.788502 -121.340677
35.786269 -121.338354
35.784926 -121.337188
35.784054 -121.334898
35.783155 -121.334309
35.782257 -121.333721
35.779997 -121.333099
35.778654 -121.331933
35.777302 -121.331333
35.776412 -121.330177
35.773280 -121.327267
35.769677 -121.325479
35.765140 -121.325371
35.763779 -121.325338
35.762392 -121.327005
35.761930 -121.327561
35.761467 -121.328117
35.760115 -121.327518
35.758318 -121.326341
35.757891 -121.324630
35.757454 -121.323485
35.757489 -121.321219
35.756599 -121.320064
35.754802 -121.318887
35.753005 -121.317710
35.751207 -121.316533
35.748939 -121.316479
35.747552 -121.318147
35.746182 -121.318681
35.744821 -121.318648
35.743007 -121.318605
35.740294 -121.317973
35.738034 -121.317353
35.735774 -121.316732
35.733960 -121.316688
35.732599 -121.316656
35.730348 -121.315469
35.728987 -121.315436
35.727198 -121.313694
35.725401 -121.312518
35.724502 -121.311930
35.722696 -121.311320
35.720881 -121.311277
35.719520 -121.311244
35.718151 -121.311778
35.716310 -121.313434
35.715411 -121.312846
35.714495 -121.313391
35.714059 -121.312248
35.713160 -121.311659
35.711371 -121.309917
35.711389 -121.308785
35.710952 -121.307641
35.710054 -121.307053
35.708710 -121.305888
35.707366 -121.304723
35.702427 -121.301207
35.700656 -121.298333
35.699774 -121.296613
35.697095 -121.293717
35.694415 -121.290822
35.690366 -121.288461
35.686763 -121.286678
35.683604 -121.285471
